Timestamp,NT:/Trackers/Tracker_1,NT:/Trackers/Tracker_1/rotation/value,NT:/Trackers/Tracker_1/translation/x,NT:/Trackers/Tracker_1/translation/y,NT:/Trackers/Tracker_2,NT:/Trackers/Tracker_2/rotation/value,NT:/Trackers/Tracker_2/translation/x,NT:/Trackers/Tracker_2/translation/y,NT:/Trackers/Tracker_3,NT:/Trackers/Tracker_3/rotation/value,NT:/Trackers/Tracker_3/translation/x,NT:/Trackers/Tracker_3/translation/y
124.434256,67-90-18-b0-bd-72-11-40-f1-f4-aa-b3-0f-cf-0e-40-fa-e0-c8-73-e7-28-9e-bf,-0.02945291179841634,4.36205172681739,3.851104167608917,98-42-19-5f-06-49-ec-bf-32-37-4e-87-20-a6-0b-40-5c-50-09-db-5c-d2-7c-bf,-0.00703655502055164,-0.88391417097053,3.4561167307610043,67-a1-f3-ae-ff-89-13-40-a9-53-44-92-dc-2b-0a-40-db-36-1d-ed-cd-be-a0-3f,0.03270572204074337,4.884764417285942,3.2714168002225574
124.545932,24-82-9e-06-c6-71-11-40-23-3a-b1-32-12-cc-0e-40-55-9a-c0-95-9d-4a-9e-bf,-0.02958151079669798,4.361106971191962,3.849644084962408,98-42-19-5f-06-49-ec-bf-32-37-4e-87-20-a6-0b-40-5c-50-09-db-5c-d2-7c-bf,-0.00703655502055164,-0.88391417097053,3.4561167307610043,67-a1-f3-ae-ff-89-13-40-a9-53-44-92-dc-2b-0a-40-db-36-1d-ed-cd-be-a0-3f,0.03270572204074337,4.884764417285942,3.2714168002225574
124.545942,24-82-9e-06-c6-71-11-40-23-3a-b1-32-12-cc-0e-40-55-9a-c0-95-9d-4a-9e-bf,-0.02958151079669798,4.361106971191962,3.849644084962408,48-cd-7d-8c-5c-f4-ed-bf-68-08-7c-bc-b6-a2-0b-40-9f-b2-58-b0-d3-b5-88-bf,-0.01206555730740294,-0.9360792869542047,3.4544501042701548,67-a1-f3-ae-ff-89-13-40-a9-53-44-92-dc-2b-0a-40-db-36-1d-ed-cd-be-a0-3f,0.03270572204074337,4.884764417285942,3.2714168002225574
124.545945,24-82-9e-06-c6-71-11-40-23-3a-b1-32-12-cc-0e-40-55-9a-c0-95-9d-4a-9e-bf,-0.02958151079669798,4.361106971191962,3.849644084962408,48-cd-7d-8c-5c-f4-ed-bf-68-08-7c-bc-b6-a2-0b-40-9f-b2-58-b0-d3-b5-88-bf,-0.01206555730740294,-0.9360792869542047,3.4544501042701548,04-1c-2a-ff-af-89-13-40-a8-1f-45-19-b1-2b-0a-40-ae-57-98-de-d9-d2-a0-3f,0.03285866586899942,4.884460436768681,3.271333882734286
124.656786,3b-62-60-c0-40-72-11-40-e4-5a-24-4c-7a-cd-0e-40-b7-7d-c2-23-76-72-9e-bf,-0.029733510906792406,4.36157513225822,3.8503309200853995,48-cd-7d-8c-5c-f4-ed-bf-68-08-7c-bc-b6-a2-0b-40-9f-b2-58-b0-d3-b5-88-bf,-0.01206555730740294,-0.9360792869542047,3.4544501042701548,04-1c-2a-ff-af-89-13-40-a8-1f-45-19-b1-2b-0a-40-ae-57-98-de-d9-d2-a0-3f,0.03285866586899942,4.884460436768681,3.271333882734286
124.656812,3b-62-60-c0-40-72-11-40-e4-5a-24-4c-7a-cd-0e-40-b7-7d-c2-23-76-72-9e-bf,-0.029733510906792406,4.36157513225822,3.8503309200853995,c8-57-f6-e3-4c-33-ef-bf-7e-7c-0d-2b-ca-a8-0b-40-ab-c4-95-55-8f-59-8b-bf,-0.013354415702197938,-0.9750122501743528,3.4574168551912967,04-1c-2a-ff-af-89-13-40-a8-1f-45-19-b1-2b-0a-40-ae-57-98-de-d9-d2-a0-3f,0.03285866586899942,4.884460436768681,3.271333882734286
124.656817,3b-62-60-c0-40-72-11-40-e4-5a-24-4c-7a-cd-0e-40-b7-7d-c2-23-76-72-9e-bf,-0.029733510906792406,4.36157513225822,3.8503309200853995,c8-57-f6-e3-4c-33-ef-bf-7e-7c-0d-2b-ca-a8-0b-40-ab-c4-95-55-8f-59-8b-bf,-0.013354415702197938,-0.9750122501743528,3.4574168551912967,bd-f6-92-a3-f4-89-13-40-81-3f-86-e7-a1-2b-0a-40-04-39-5e-f2-04-d8-a0-3f,0.032898096643394964,4.884722286076507,3.2713049018711335
124.769307,9a-e2-73-7e-0b-72-11-40-c9-88-37-04-c3-cb-0e-40-66-cf-7e-7a-9a-76-9e-bf,-0.029749311186335524,4.3613719709616365,3.849493058151982,c8-57-f6-e3-4c-33-ef-bf-7e-7c-0d-2b-ca-a8-0b-40-ab-c4-95-55-8f-59-8b-bf,-0.013354415702197938,-0.9750122501743528,3.4574168551912967,bd-f6-92-a3-f4-89-13-40-81-3f-86-e7-a1-2b-0a-40-04-39-5e-f2-04-d8-a0-3f,0.032898096643394964,4.884722286076507,3.2713049018711335
124.769316,9a-e2-73-7e-0b-72-11-40-c9-88-37-04-c3-cb-0e-40-66-cf-7e-7a-9a-76-9e-bf,-0.029749311186335524,4.3613719709616365,3.849493058151982,1c-a1-6d-7c-15-70-f0-bf-9b-f7-2a-e8-7e-a4-0b-40-87-4c-e5-68-f3-6f-87-bf,-0.011443997992193878,-1.0273642406919583,3.4553201807129432,bd-f6-92-a3-f4-89-13-40-81-3f-86-e7-a1-2b-0a-40-04-39-5e-f2-04-d8-a0-3f,0.032898096643394964,4.884722286076507,3.2713049018711335
124.76932,9a-e2-73-7e-0b-72-11-40-c9-88-37-04-c3-cb-0e-40-66-cf-7e-7a-9a-76-9e-bf,-0.029749311186335524,4.3613719709616365,3.849493058151982,1c-a1-6d-7c-15-70-f0-bf-9b-f7-2a-e8-7e-a4-0b-40-87-4c-e5-68-f3-6f-87-bf,-0.011443997992193878,-1.0273642406919583,3.4553201807129432,31-eb-ce-a0-0a-8a-13-40-f1-94-5a-5b-cf-2b-0a-40-1d-b7-e9-b2-80-c3-a0-3f,0.03274156745906807,4.884806168202702,3.271391595556104
124.866326,ea-20-88-19-ff-70-11-40-d5-e9-6e-ab-25-c9-0e-40-70-36-03-12-20-33-9e-bf,-0.029491902446173446,4.36034812825549,3.848216380426701,1c-a1-6d-7c-15-70-f0-bf-9b-f7-2a-e8-7e-a4-0b-40-87-4c-e5-68-f3-6f-87-bf,-0.011443997992193878,-1.0273642406919583,3.4553201807129432,31-eb-ce-a0-0a-8a-13-40-f1-94-5a-5b-cf-2b-0a-40-1d-b7-e9-b2-80-c3-a0-3f,0.03274156745906807,4.884806168202702,3.271391595556104
124.866335,ea-20-88-19-ff-70-11-40-d5-e9-6e-ab-25-c9-0e-40-70-36-03-12-20-33-9e-bf,-0.029491902446173446,4.36034812825549,3.848216380426701,1c-0c-9d-52-87-08-f1-bf-0c-6b-89-35-90-a8-0b-40-1d-93-ad-f6-45-3c-83-bf,-0.009392305937305384,-1.0645821787918583,3.4573063070832912,31-eb-ce-a0-0a-8a-13-40-f1-94-5a-5b-cf-2b-0a-40-1d-b7-e9-b2-80-c3-a0-3f,0.03274156745906807,4.884806168202702,3.271391595556104
